0	7.83355415552e-05
2	7.83057008908e-05
4	7.82129645249e-05
6	7.80576315665e-05
8	7.78400556907e-05
10	7.75606408061e-05
12	7.72198362974e-05
14	7.68181389343e-05
16	7.63560921851e-05
18	7.58342871076e-05
20	7.5253361085e-05
22	7.46140048314e-05
24	7.39169556732e-05
26	7.31629967419e-05
28	7.23529514202e-05
30	7.14876871343e-05
32	7.05681081662e-05
34	6.95951491648e-05
36	6.85697797264e-05
38	6.74930193715e-05
40	6.63659360714e-05
42	6.5189626074e-05
44	6.39652168388e-05
46	6.26938733016e-05
48	6.13767995603e-05
50	6.0015229142e-05
52	5.8610429643e-05
54	5.71637035531e-05
56	5.56763893019e-05
58	5.41498438501e-05
60	5.25854572258e-05
62	5.09846446556e-05
64	4.93488443329e-05
66	4.76795097444e-05
68	4.59781191912e-05
70	4.42461793915e-05
72	4.24852133245e-05
74	4.06967693663e-05
76	3.88824126699e-05
78	3.70437269438e-05
80	3.51823025191e-05
82	3.32997437914e-05
84	3.13976647183e-05
86	2.94776903499e-05
88	2.75414519958e-05
90	2.55905919978e-05
92	2.36267543626e-05
94	2.16515895996e-05
96	1.96667463578e-05
98	1.76738586021e-05
100	1.5674560204e-05
102	1.36704948608e-05
104	1.16632996516e-05
106	9.65460456927e-06
108	7.64602983458e-06
110	5.63919264578e-06
112	3.63569035525e-06
114	1.63711178157e-06
116	-3.5495883685e-07
118	-2.33894065677e-06
120	-4.31326333497e-06
122	-6.27637111143e-06
124	-8.22673638004e-06
126	-1.01628355204e-05
128	-1.20831580772e-05
130	-1.39862148725e-05
132	-1.58705317758e-05
134	-1.77346568612e-05
136	-1.95771606766e-05
138	-2.1396643331e-05
140	-2.31917237225e-05
142	-2.49610512754e-05
144	-2.6703293552e-05
146	-2.84171467092e-05
148	-3.01013400594e-05
150	-3.17546408162e-05
152	-3.33758445156e-05
154	-3.49637677685e-05
156	-3.65172567024e-05
158	-3.80352067941e-05
160	-3.9516553362e-05
162	-4.09602754914e-05
164	-4.23653852805e-05
166	-4.37309224375e-05
168	-4.50559628902e-05
170	-4.63396243092e-05
172	-4.75810617721e-05
174	-4.87794627554e-05
176	-4.99340471578e-05
178	-5.10440684118e-05
180	-5.21088115406e-05
182	-5.31276153547e-05
184	-5.40998694089e-05
186	-5.50250002879e-05
188	-5.59024667606e-05
190	-5.67317671975e-05
192	-5.75124365841e-05
194	-5.82440516995e-05
196	-5.89262392225e-05
198	-5.95586625823e-05
200	-6.0141029954e-05
202	-6.06730842925e-05
204	-6.11546134456e-05
206	-6.1585435612e-05
208	-6.19654031146e-05
210	-6.22944200811e-05
212	-6.2572437438e-05
214	-6.27994511e-05
216	-6.29754843693e-05
218	-6.31006047515e-05
220	-6.31749230566e-05
222	-6.31985903089e-05
224	-6.3171779361e-05
226	-6.30946993781e-05
228	-6.29676052981e-05
230	-6.27907880332e-05
232	-6.25645813807e-05
234	-6.22893599051e-05
236	-6.19655361387e-05
238	-6.15935581286e-05
240	-6.1173912394e-05
242	-6.0707126853e-05
244	-6.01937590979e-05
246	-5.96344083023e-05
248	-5.90297056113e-05
250	-5.83803264521e-05
252	-5.76869789755e-05
254	-5.69504025241e-05
256	-5.61713644281e-05
258	-5.53506701236e-05
260	-5.44891614077e-05
262	-5.35877116382e-05
264	-5.26472173671e-05
266	-5.16686057216e-05
268	-5.06528244076e-05
270	-4.96008445795e-05
272	-4.85136603327e-05
274	-4.73922983515e-05
276	-4.62377994546e-05
278	-4.5051224801e-05
280	-4.38336542637e-05
282	-4.2586184369e-05
284	-4.13099302019e-05
286	-4.00060283036e-05
288	-3.86756419121e-05
290	-3.73199502243e-05
292	-3.59401545383e-05
294	-3.45374671439e-05
296	-3.31131014585e-05
298	-3.1668285661e-05
300	-3.02042501803e-05
302	-2.87222463023e-05
304	-2.72235357647e-05
306	-2.57093779665e-05
308	-2.41810424267e-05
310	-2.26397930174e-05
312	-2.10868962384e-05
314	-1.95236239614e-05
316	-1.79512478185e-05
318	-1.63710419156e-05
320	-1.47842822383e-05
322	-1.31922444626e-05
324	-1.15962068292e-05
326	-9.99744143419e-06
328	-8.39721950157e-06
330	-6.79681465072e-06
332	-5.1975060441e-06
334	-3.60055907373e-06
336	-2.00723296232e-06
338	-4.1877978332e-07
340	1.16357188646e-06
342	2.7386024174e-06
344	4.3050985386e-06
346	5.86185908333e-06
348	7.40770134379e-06
350	8.94145628224e-06
352	1.04619769795e-05
354	1.19681205573e-05
356	1.34587559772e-05
358	1.49327638385e-05
360	1.63890421344e-05
362	1.78265161763e-05
364	1.9244121493e-05
366	2.06408176362e-05
368	2.20155805519e-05
370	2.33674088497e-05
372	2.46953226688e-05
374	2.59983660533e-05
376	2.72756069245e-05
378	2.85261319909e-05
380	2.97490710166e-05
382	3.0943571135e-05
384	3.21087934522e-05
386	3.32439180872e-05
388	3.43481615522e-05
390	3.54207757614e-05
392	3.64610375957e-05
394	3.74682426861e-05
396	3.84417119894e-05
398	3.9380805057e-05
400	4.02849011058e-05
402	4.11534012573e-05
404	4.19857351789e-05
406	4.27813636985e-05
408	4.35397800199e-05
410	4.42605081338e-05
412	4.49431010546e-05
414	4.55871482468e-05
416	4.61922726967e-05
418	4.67581257918e-05
420	4.72843915065e-05
422	4.77707907332e-05
424	4.82170814596e-05
426	4.86230541711e-05
428	4.89885267854e-05
430	4.931334715e-05
432	4.95974073568e-05
434	4.98406435515e-05
436	5.00430161122e-05
438	5.02045207438e-05
440	5.0325182174e-05
442	5.04050560447e-05
444	5.04442182474e-05
446	5.04427778014e-05
448	5.04008753747e-05
450	5.03186885014e-05
452	5.01964435626e-05
454	5.00343919659e-05
456	4.98328076603e-05
458	4.95919931899e-05
460	4.93122840643e-05
462	4.89940468351e-05
464	4.86376804887e-05
466	4.82436056517e-05
468	4.78122670027e-05
470	4.73441367026e-05
472	4.68397166183e-05
474	4.62995350892e-05
476	4.57241504165e-05
478	4.51141445013e-05
480	4.44701283813e-05
482	4.37927458367e-05
484	4.3082658299e-05
486	4.23405462404e-05
488	4.15671075104e-05
490	4.07630689997e-05
492	3.9929187301e-05
494	3.90662418843e-05
496	3.81750350783e-05
498	3.72563777287e-05
500	3.63111081448e-05
502	3.5340087615e-05
504	3.43441930804e-05
506	3.33243217271e-05
508	3.22813922106e-05
510	3.12163236072e-05
512	3.01300533036e-05
514	2.90235450954e-05
516	2.78977828565e-05
518	2.6753750778e-05
520	2.55924511348e-05
522	2.44148948728e-05
524	2.32221024099e-05
526	2.20151015414e-05
528	2.07949211406e-05
530	1.95625913586e-05
532	1.83191442163e-05
534	1.70656181232e-05
536	1.58030551394e-05
538	1.45325047811e-05
540	1.32550195361e-05
542	1.19716547422e-05
544	1.06834664366e-05
546	9.39151260698e-06
548	8.09684644954e-06
550	6.80052808568e-06
552	5.50362013323e-06
554	4.20717755042e-06
556	2.91225211003e-06
558	1.61988227051e-06
560	3.31096534999e-07
562	-9.53078515163e-07
564	-2.23162802085e-06
566	-3.50354018299e-06
568	-4.7678098837e-06
570	-6.02344700023e-06
572	-7.26947614692e-06
574	-8.50492493756e-06
576	-9.72883677274e-06
578	-1.094027018e-05
580	-1.21383073918e-05
582	-1.33220417726e-05
584	-1.4490575431e-05
586	-1.56430256421e-05
588	-1.67785227067e-05
590	-1.78962166072e-05
592	-1.8995277096e-05
594	-2.00748967556e-05
596	-2.11342893858e-05
598	-2.21726975999e-05
600	-2.31893852227e-05
602	-2.4183636558e-05
604	-2.51547499367e-05
606	-2.61020424794e-05
608	-2.70248530759e-05
610	-2.7922547597e-05
612	-2.87945131253e-05
614	-2.96401515693e-05
616	-3.04588888546e-05
618	-3.1250172019e-05
620	-3.20134798101e-05
622	-3.274831656e-05
624	-3.34542088588e-05
626	-3.41307072516e-05
628	-3.47773823746e-05
630	-3.53938289087e-05
632	-3.59796710874e-05
634	-3.65345646706e-05
636	-3.70581887116e-05
638	-3.75502439842e-05
640	-3.80104642004e-05
642	-3.84386143454e-05
644	-3.88344727163e-05
646	-3.91978406025e-05
648	-3.95285540308e-05
650	-3.98264928824e-05
652	-4.00915578304e-05
654	-4.03236706283e-05
656	-4.05227924311e-05
658	-4.06889040738e-05
660	-4.08220086769e-05
662	-4.09221445377e-05
664	-4.09893708032e-05
666	-4.10237738282e-05
668	-4.10254635077e-05
670	-4.09945859606e-05
672	-4.09313286618e-05
674	-4.08358959693e-05
676	-4.07085147936e-05
678	-4.05494360547e-05
680	-4.03589412938e-05
682	-4.01373333218e-05
684	-3.9884933473e-05
686	-3.96020804265e-05
688	-3.92891339451e-05
690	-3.89464671832e-05
692	-3.85744671516e-05
694	-3.81735474558e-05
696	-3.77441428909e-05
698	-3.72867086508e-05
700	-3.68017171199e-05
702	-3.62896625095e-05
704	-3.57510533975e-05
706	-3.51864136039e-05
708	-3.45962860829e-05
710	-3.39812285393e-05
712	-3.33418237801e-05
714	-3.26786765339e-05
716	-3.19924046741e-05
718	-3.12836464507e-05
720	-3.05530484355e-05
722	-2.98012722837e-05
724	-2.90289995472e-05
726	-2.82369160866e-05
728	-2.74257251436e-05
730	-2.65961377077e-05
732	-2.57488892281e-05
734	-2.48847273838e-05
736	-2.40044114029e-05
738	-2.3108709857e-05
740	-2.21983925179e-05
742	-2.12742335077e-05
744	-2.03370055e-05
746	-1.93874982977e-05
748	-1.84265105167e-05
750	-1.74548389662e-05
752	-1.64732996896e-05
754	-1.548271668e-05
756	-1.44839123269e-05
758	-1.3477699043e-05
760	-1.24648906025e-05
762	-1.14463087206e-05
764	-1.04227739367e-05
766	-9.39510659213e-06
768	-8.36414158036e-06
770	-7.33070907719e-06
772	-6.29564095447e-06
774	-5.259757211e-06
776	-4.22387251805e-06
778	-3.18880752888e-06
780	-2.15537545199e-06
782	-1.12438646119e-06
784	-9.66536957083e-08
786	9.27021558806e-07
788	1.94583859911e-06
790	2.95899263852e-06
792	3.96570054296e-06
794	4.96518890003e-06
796	5.95669454202e-06
798	6.93945490409e-06
800	7.91271255623e-06
802	8.87573139894e-06
804	9.82780133637e-06
806	1.0768214477e-05
808	1.16962705786e-05
810	1.26112817431e-05
812	1.35125829869e-05
814	1.43995163789e-05
816	1.52714328942e-05
818	1.61276989608e-05
820	1.69676965122e-05
822	1.77908297098e-05
824	1.85965054218e-05
826	1.93841550425e-05
828	2.0153230553e-05
830	2.09031907824e-05
832	2.16335114155e-05
834	2.23436905497e-05
836	2.30332505109e-05
838	2.37017313992e-05
840	2.43486920278e-05
842	2.49737164257e-05
844	2.5576399256e-05
846	2.61563473408e-05
848	2.67131904456e-05
850	2.72465782756e-05
852	2.77561741185e-05
854	2.8241666204e-05
856	2.87027565916e-05
858	2.91391626568e-05
860	2.95506262831e-05
862	2.99369104703e-05
864	3.02977852236e-05
866	3.06330456942e-05
868	3.09425057853e-05
870	3.12259926442e-05
872	3.14833592405e-05
874	3.17144751656e-05
876	3.19192259526e-05
878	3.20975360657e-05
880	3.22493648428e-05
882	3.23746833716e-05
884	3.24734813255e-05
886	3.25457773026e-05
888	3.25916085684e-05
890	3.26110230302e-05
892	3.26040906312e-05
894	3.25709085812e-05
896	3.25115954889e-05
898	3.24262835403e-05
900	3.23151212421e-05
902	3.21782741671e-05
904	3.20159382374e-05
906	3.18283364096e-05
908	3.16157105589e-05
910	3.13783146117e-05
912	3.11164321978e-05
914	3.08303563898e-05
916	3.05204072664e-05
918	3.0186924751e-05
920	2.98302617215e-05
922	2.94507903524e-05
924	2.90489037663e-05
926	2.86250004767e-05
928	2.81794992885e-05
930	2.77128296648e-05
932	2.72254466064e-05
934	2.67178248154e-05
936	2.61904474394e-05
938	2.56438174748e-05
940	2.50784440448e-05
942	2.44948450339e-05
944	2.38935387542e-05
946	2.3275059698e-05
948	2.2639963754e-05
950	2.19888270982e-05
952	2.1322231043e-05
954	2.06407656554e-05
956	1.99450301041e-05
958	1.9235639621e-05
960	1.85132256208e-05
962	1.77784255147e-05
964	1.70318845004e-05
966	1.62742516838e-05
968	1.55061829187e-05
970	1.4728340312e-05
972	1.39413968769e-05
974	1.31460343705e-05
976	1.23429413796e-05
978	1.1532801489e-05
980	1.07163039733e-05
982	9.89413510775e-06
984	9.06698431449e-06
986	8.23554292501e-06
988	7.40049541697e-06
990	6.56253758522e-06
992	5.72235294487e-06
994	4.88061877569e-06
996	4.03801605419e-06
998	3.19523668858e-06
1000	2.35297926691e-06
1002	1.51192988008e-06
1004	6.72760196717e-07
1006	-1.63873073739e-07
1008	-9.97314678265e-07
1010	-1.82690289401e-06
1012	-2.65198387736e-06
1014	-3.4719044993e-06
1016	-4.28600431418e-06
1018	-5.09362474638e-06
1020	-5.89411874396e-06
1022	-6.68685819633e-06
1024	-7.47122093776e-06
1026	-8.24659364534e-06
1028	-9.01236987043e-06
1030	-9.76794149876e-06
1032	-1.0512715954e-05
1034	-1.12461082463e-05
1036	-1.19675416966e-05
1038	-1.26764484287e-05
1040	-1.33722723896e-05
1042	-1.4054474261e-05
1044	-1.4722540598e-05
1046	-1.53759653432e-05
1048	-1.60142614392e-05
1050	-1.66369529864e-05
1052	-1.72435831734e-05
1054	-1.78337086449e-05
1056	-1.840689545e-05
1058	-1.8962736651e-05
1060	-1.95008469187e-05
1062	-2.00208593886e-05
1064	-2.05224156869e-05
1066	-2.10051639297e-05
1068	-2.14687732975e-05
1070	-2.19129272817e-05
1072	-2.23373283547e-05
1074	-2.27417026079e-05
1076	-2.31257900495e-05
1078	-2.34893512462e-05
1080	-2.38321628257e-05
1082	-2.41540141544e-05
1084	-2.44547132872e-05
1086	-2.47340915934e-05
1088	-2.49919973467e-05
1090	-2.52282909394e-05
1092	-2.54428558919e-05
1094	-2.56355941198e-05
1096	-2.58064324865e-05
1098	-2.59553170331e-05
1100	-2.60822169277e-05
1102	-2.61871271405e-05
1104	-2.62700515386e-05
1106	-2.63310170007e-05
1108	-2.63700708929e-05
1110	-2.63872801123e-05
1112	-2.63827395131e-05
1114	-2.63565556001e-05
1116	-2.6308834859e-05
1118	-2.6239709797e-05
1120	-2.61493213992e-05
1122	-2.60378315953e-05
1124	-2.59054149941e-05
1126	-2.57522611003e-05
1128	-2.55785834646e-05
1130	-2.53846079883e-05
1132	-2.5170583768e-05
1134	-2.49367649744e-05
1136	-2.46834184835e-05
1138	-2.44108312245e-05
1140	-2.41193044051e-05
1142	-2.3809155932e-05
1144	-2.3480721344e-05
1146	-2.31343550263e-05
1148	-2.2770417722e-05
1150	-2.23892747027e-05
1152	-2.19913146295e-05
1154	-2.1576944994e-05
1156	-2.11465813571e-05
1158	-2.07006515391e-05
1160	-2.0239608408e-05
1162	-1.97639068579e-05
1164	-1.9274009728e-05
1166	-1.87703923699e-05
1168	-1.82535420304e-05
1170	-1.77239481394e-05
1172	-1.7182112089e-05
1174	-1.66285398209e-05
1176	-1.60637526374e-05
1178	-1.54882803819e-05
1180	-1.49026512116e-05
1182	-1.43073991824e-05
1184	-1.37030602182e-05
1186	-1.30901742597e-05
1188	-1.24692992884e-05
1190	-1.18409905947e-05
1192	-1.12058114555e-05
1194	-1.05643226701e-05
1196	-9.91709120107e-06
1198	-9.26467480162e-06
1200	-8.60762135872e-06
1202	-7.94648135527e-06
1204	-7.28181528841e-06
1206	-6.61418098733e-06
1208	-5.94414065368e-06
1210	-5.27226380476e-06
1212	-4.59911521774e-06
1214	-3.92526139687e-06
1216	-3.25127197637e-06
1218	-2.57770993256e-06
1220	-1.90511812148e-06
1222	-1.23403562057e-06
1224	-5.6500473224e-07
1226	1.01434057392e-07
1228	7.64749359057e-07
1230	1.42441398425e-06
1232	2.07990186038e-06
1234	2.73069747885e-06
1236	3.37629654114e-06
1238	4.01619391593e-06
1240	4.64988615564e-06
1242	5.2768838039e-06
1244	5.89668945977e-06
1246	6.5088177917e-06
1248	7.11279542873e-06
1250	7.70816049706e-06
1252	8.29445758431e-06
1254	8.87124410068e-06
1256	9.43809773002e-06
1258	9.99461232045e-06
1260	1.05403932878e-05
1262	1.10750390414e-05
1264	1.15981573361e-05
1266	1.21093708587e-05
1268	1.2608319032e-05
1270	1.30946504765e-05
1272	1.35680261787e-05
1274	1.40281074775e-05
1276	1.44745643272e-05
1278	1.49070823343e-05
1280	1.53253548795e-05
1282	1.57290853859e-05
1284	1.61179958047e-05
1286	1.64918287324e-05
1288	1.6850337861e-05
1290	1.71932937819e-05
1292	1.75204930633e-05
1294	1.78317417326e-05
